id,0,1
1,0.1756422531170622,0.19568549016582468
2,0.5334303888804908,0.042990759054683005
3,-0.014468012552779306,0.10827782158195222
4,-0.1287583450869124,-0.08790020010644867
5,-6.469789728247103e-05,0.18154231348761046
6,0.3398607495917417,-0.009469244244005822
7,0.45241916586110686,-0.07489264144623364
8,-0.015815783871278476,-0.15521682442858337
9,-0.0535393840582572,-0.07657989378621932
10,-0.08566869264503445,-0.02543175268974041
11,-0.09043673691283605,0.19796283818428773
12,-0.1493096591284589,-0.32398028281384805
13,0.04528421929443451,-0.1301430127036168
14,0.1628045649240621,-0.03612690035546959
15,0.3075089682962992,-0.027951200570380266
16,-0.16023412544957347,0.022936935982926746
17,-0.050104389740455973,-0.4151638402243737
18,-0.1589808625433623,-0.3615957784346159
19,-0.050104389740455973,-0.4151638402243737
20,-0.18235250655958798,0.05895471856674277
21,-0.2202118220014964,0.1532146109928515
22,0.0032464433332781853,0.12254954981320453
23,0.05759295982420442,0.08260415302509956
24,-0.1436966732743355,-0.056582301244375216
25,-0.2093028647533652,0.2068610471813821
26,-0.14930965912845892,-0.32398028281384794
27,-0.11259487080719521,-0.10760076950435431
28,-0.2027587928655363,0.14924929934269485
29,-0.20143410470693168,0.08942384127911075
30,-0.08714166664138764,0.07735048110185636
31,-0.06913352373305179,0.17394691069901944
32,-0.23755483827635368,0.265869343665005
